index,SEP_onset_time,ln_peak_intensity,peak_intensity,target,CME_DONKI_time,CME_DONKI_latitude,CME_DONKI_longitude,CME_DONKI_speed,CME_CDAW_time,CME_CDAW_MPA,CME_CDAW_LinearSpeed,VlogV,DONKI_half_width,Accelaration,2nd_order_speed_final,2nd_order_speed_20R,CPA,Halo,daily_sunspots,Type2_Viz_Area,solar_wind_speed,CMEs_in_past_month,CMEs_in_past_9hours,CMEs_with_speed_over_1000_in_past_9hours,max_CME_speed_in_past_day,diffusive_shock,connection_angle_degrees,half_richardson_value
1832,,-1.609437912,0.2,0,11/29/2015 7:36,-3,-160,770,11/29/2015 7:48,137,451,2756.27177,44,-12.2,280,282,360,1,51,0,412.7,27,1,0,770,2.68E-15,144.3560164,-5.63511614
1833,,-1.609437912,0.2,0,11/30/2015 3:09,-23,110,455,11/30/2015 2:24,237,389,2319.832365,36,8.1,524,515,247,0,47,0,455.3,26,1,0,770,1.25E-32,62.29306725,-1.049331051
1834,,-1.609437912,0.2,0,11/30/2015 7:00,36,-118,389,11/30/2015 7:00,54,352,2063.998174,15,-8.2,285,0,61,0,47,0,504.2,27,2,0,770,7.12E-34,-140.8526664,-5.364919858
1835,,-1.609437912,0.2,0,12/1/2015 9:54,11,103,310,12/1/2015 8:48,283,333,1934.111449,27,2.2,359,384,282,0,32,0,544.2,27,1,0,310,1.10E-35,61.46967073,-1.021774045
1836,,-1.609437912,0.2,0,12/1/2015 18:36,37,118,320,12/1/2015 18:24,296,310,1778.337412,7,29.9,425,872,291,0,32,0,490.5,26,2,0,320,1.97E-35,75.14389985,-1.526935015
1837,,-1.609437912,0.2,0,12/2/2015 3:12,11,48,127,12/2/2015 3:24,287,256,1419.565426,29,13.2,310,596,300,0,49,0,445.3,26,2,0,320,4.55E-43,-11.52748146,-0.035933702
1838,,-1.609437912,0.2,0,12/4/2015 18:30,26,-66,605,12/4/2015 17:24,60,600,3838.157793,29,6,677,651,69,0,33,0,356.6,23,1,0,605,2.23E-30,-125.5195768,-4.260455425
1839,,-1.609437912,0.2,0,12/5/2015 2:09,34,-66,324,12/5/2015 2:12,51,323,1866.1817,18,-0.7,317,305,48,0,50,0,383.8,23,2,0,605,2.47E-35,-118.9446374,-3.825804965
1840,,-1.609437912,0.2,0,12/6/2015 8:12,13,-92,222,12/6/2015 8:00,78,184,959.5481794,18,1.7,193,269,86,0,54,0,496.2,22,1,0,222,2.18E-38,-136.572455,-5.04381705
1841,,-1.609437912,0.2,0,12/6/2015 12:24,8,95,321,12/6/2015 12:12,277,356,2091.47534,17,6,450,464,282,0,54,0,533.3,23,2,0,321,2.08E-35,52.45825144,-0.74415039
1842,,-1.609437912,0.2,0,12/7/2015 4:39,-16,-83,515,12/7/2015 4:12,102,462,2834.63098,27,-11.2,341,256,112,0,61,0,558.5,24,1,0,515,1.19E-31,-122.55032,-4.061271212
1843,,-1.609437912,0.2,0,12/7/2015 15:24,-3,-119,802,12/7/2015 15:12,93,707,4638.648681,38,-19.2,468,619,83,0,61,0,633.2,24,1,0,802,4.46E-14,-155.0260893,-6.498942228
1844,,-1.609437912,0.2,0,12/8/2015 19:12,-13,-46,308,12/8/2015 19:24,122,319,1839.095962,22,1.9,349,407,117,0,60,0,492.5,25,1,0,308,9.72E-36,-92.47091922,-2.312296079
1845,,-1.609437912,0.2,0,12/11/2015 5:12,-3,-82,671,12/11/2015 4:36,96,628,4045.915225,19,-3.4,594,597,93,0,83,0,631,25,1,0,671,3.09E-26,-118.2793364,-3.783126396
1846,,-1.609437912,0.2,0,12/11/2015 20:48,-23,-6,189,12/11/2015 18:24,196,232,1263.64307,28,-9,175,0,184,0,83,0,654.5,25,1,0,671,1.04E-39,-46.01028209,-0.57245702
1847,,-1.609437912,0.2,0,12/13/2015 11:12,-1,-29,438,12/13/2015 11:12,84,295,1677.65773,17,-6.3,229,0,72,0,81,0,487.8,25,1,0,438,6.23E-33,-75.98651316,-1.561371061
1848,,-1.609437912,0.2,0,12/15/2015 18:00,41,-46,237,12/15/2015 18:12,42,296,1684.346398,13,18.5,544,674,38,0,65,0,522,25,1,0,237,7.45E-38,-89.92909572,-2.186923271
1849,,-1.609437912,0.2,0,12/16/2015 9:36,12,-30,650,12/16/2015 9:36,334,579,3683.194135,45,-6.7,529,487,360,1,63,18000,507.8,24,1,0,650,8.22E-30,-75.46592911,-1.540050421
1850,,-1.609437912,0.2,0,12/16/2015 14:48,-8,-9,580,12/16/2015 14:24,153,454,2777.616128,45,4.2,525,503,360,1,63,0,462.3,25,2,0,650,1.04E-30,-58.91600971,-0.938641482
1851,,-1.609437912,0.2,0,12/17/2015 21:17,18,-91,228,12/17/2015 20:57,67,137,674.0373868,19,0.8,151,187,74,0,56,0,424.7,25,1,0,228,3.60E-38,-141.144171,-5.387149002
1852,,-1.609437912,0.2,0,12/19/2015 13:25,23,-102,903,12/19/2015 13:25,59,797,5324.641179,33,-12.3,698,714,58,0,49,0,406.2,26,1,0,903,5.76E-12,-148.8702531,-5.993064429
1853,,-1.609437912,0.2,0,12/20/2015 20:00,5,65,361,12/20/2015 19:48,277,756,5010.79928,34,-25.5,575,486,294,0,22,0,416.7,27,1,0,361,1.81E-34,11.16797005,-0.0337273
1854,,-1.609437912,0.2,0,12/21/2015 0:00,0,-58,268,12/21/2015 0:00,75,250,1380.365229,32,25.7,400,790,69,0,18,0,412.5,28,2,0,361,7.38E-37,-113.5611117,-3.487324522
1855,,-1.609437912,0.2,0,12/21/2015 1:24,-17,-82,416,12/21/2015 1:26,116,389,2319.832365,21,-4.7,278,358,110,0,18,0,408.5,29,3,0,416,2.43E-33,-135.3853268,-4.956513442
1856,,-1.609437912,0.2,0,12/21/2015 6:00,-25,114,186,12/21/2015 5:12,243,192,1009.439111,25,6.2,381,378,232,0,18,0,393.2,30,3,0,416,7.65E-40,59.29785451,-0.950847904
1857,,-1.609437912,0.2,0,12/21/2015 10:48,-20,-80,309,12/21/2015 10:48,117,405,2431.574262,23,-14.2,270,0,107,0,18,0,376.8,31,2,0,416,1.03E-35,-136.7583989,-5.057560753
1858,,-1.609437912,0.2,0,12/21/2015 23:12,-11,-80,290,12/21/2015 22:24,107,322,1859.405598,21,3.1,391,372,104,0,18,0,429.3,32,1,0,416,3.19E-36,-132.3997836,-4.740319824
1859,,-1.609437912,0.2,0,12/22/2015 4:00,-15,-66,363,12/22/2015 3:48,111,258,1432.663573,20,4.1,306,382,114,0,72,0,440,33,2,0,363,2.00E-34,-117.0515608,-3.70499402
1860,,-1.609437912,0.2,0,12/23/2015 1:09,-21,-56,501,12/23/2015 1:25,110,520,3251.990982,18,1.6,544,531,98,0,68,26500,454.8,34,1,0,501,7.23E-32,-105.2770501,-2.99709499
1861,,-1.609437912,0.2,0,12/23/2015 3:12,-60,-3,263,12/23/2015 2:48,167,61,250.7633057,41,1.7,95,202,181,0,68,0,462.2,35,2,0,501,5.20E-37,-72.31519946,-1.414139555
1862,,-1.609437912,0.2,0,12/23/2015 4:36,8,-6,514,12/23/2015 4:00,326,196,1034.510473,5,14.9,261,613,324,0,68,0,465.3,36,3,0,514,1.15E-31,-55.64213561,-0.837222081
1863,,-1.609437912,0.2,0,12/23/2015 20:24,-43,155,650,12/23/2015 20:24,157,337,1961.367948,46,2.3,373,381,162,0,68,0,460.5,37,1,0,650,8.22E-30,101.0768766,-2.762719032
1864,,-1.609437912,0.2,0,12/24/2015 6:24,-17,-45,715,12/24/2015 6:24,118,518,3237.487175,33,0.2,520,520,113,0,69,0,492.8,38,1,0,715,4.95E-19,-91.4417366,-2.261111734
1865,12/28/2015 15:24,1.198306783,3.3145,0,12/28/2015 12:39,-15,14,850,12/28/2015 12:12,163,1212,8605.232926,58,4.6,1243,1228,360,1,71,8222900,420.7,34,1,0,850,7.54E-13,-42.71517843,-0.49339818
1866,,-1.609437912,0.2,0,12/30/2015 3:12,-19,44,444,12/30/2015 1:48,243,207,1103.87279,17,11.8,498,529,232,0,37,0,374,33,1,0,444,7.99E-33,-25.46620767,-0.175372562
1867,,-1.609437912,0.2,0,12/30/2015 3:24,45,-6,193,12/30/2015 4:48,319,209,1116.547859,12,4.9,264,374,311,0,37,0,374,34,2,0,444,1.55E-39,-74.15134774,-1.486863811
1868,1/2/2016 0:04,3.026406958,20.623,1,1/1/2016 23:12,-34,73,1588,1/1/2016 23:24,227,1730,12898.66667,37,12.7,1795,1755,360,1,37,106400,435.8,31,1,1,1588,1.67E-09,39.01380796,-0.411594703
1869,,-1.609437912,0.2,0,1/3/2016 7:12,-25,53,598,1/3/2016 4:24,264,461,2827.496498,18,25.1,709,806,262,0,51,0,449.2,32,1,0,598,1.81E-30,25.07313267,-0.170000536
1870,,-1.609437912,0.2,0,1/4/2016 0:00,9,-6,220,1/3/2016 23:12,276,196,1034.510473,17,2.9,244,303,274,0,70,0,421.8,32,1,0,598,1.84E-38,-60.73705224,-0.997563416
1871,,-1.609437912,0.2,0,1/4/2016 14:24,-26,-51,400,1/4/2016 13:36,114,420,2536.906979,22,-14.9,264,0,119,0,70,0,424.3,32,1,0,400,1.19E-33,-103.4658857,-2.894859248
1872,,-1.609437912,0.2,0,1/4/2016 23:54,-5,115,360,1/4/2016 23:36,259,250,1380.365229,29,-2.3,195,197,287,0,70,0,413.3,33,1,0,400,1.72E-34,59.6745408,-0.96296669
1873,,-1.609437912,0.2,0,1/5/2016 4:36,-21,105,530,1/5/2016 4:12,236,470,2891.784367,19,-8.8,423,232,244,0,35,0,392,34,2,0,530,2.01E-31,50.0408685,-0.677146706
1874,,-1.609437912,0.2,0,1/6/2016 14:24,-7,138,940,1/6/2016 14:00,252,969,6663.100409,45,13.1,1085,1027,360,1,31,0,549.3,32,1,0,940,1.60E-11,96.22909634,-2.504066788
1875,,-1.609437912,0.2,0,1/8/2016 16:30,-35,66,662,1/8/2016 16:12,235,593,3786.420279,21,7.8,671,674,226,0,86,0,481.8,31,1,0,662,5.68E-29,39.00093194,-0.411323065
1876,,-1.609437912,0.2,0,1/9/2016 14:00,-24,46,606,1/9/2016 14:00,240,625,4023.594781,14,-28.7,442,0,237,0,97,0,428.3,32,1,0,662,2.30E-30,-25.08145129,-0.170113358
1877,,-1.609437912,0.2,0,1/10/2016 5:48,39,-6,163,1/10/2016 6:12,46,268,1498.384511,21,15.6,357,635,57,0,90,0,436.5,32,1,0,606,6.06E-41,-66.04707753,-1.179615049
1878,,-1.609437912,0.2,0,1/11/2016 13:36,47,-6,170,1/11/2016 12:36,42,129,626.9158002,32,5.4,217,357,38,0,47,0,561.5,32,1,0,170,1.36E-40,-62.17910652,-1.04549521
1879,,-1.609437912,0.2,0,1/11/2016 17:00,-36,-6,275,1/11/2016 17:00,234,236,1289.464306,19,-22.8,57,0,237,0,47,0,564.2,33,2,0,275,1.19E-36,-56.24524379,-0.855469835
1880,,-1.609437912,0.2,0,1/12/2016 6:12,-14,-6,580,1/12/2016 6:24,105,191,1003.184225,21,10.9,226,537,106,0,40,0,589,34,1,0,580,1.04E-30,-46.5942907,-0.587081646
1881,,-1.609437912,0.2,0,1/12/2016 12:24,22,-100,318,1/12/2016 11:48,68,292,1657.61211,31,0.1,296,295,64,0,40,0,531,34,2,0,580,1.75E-35,-137.9068098,-5.142857811
1882,,-1.609437912,0.2,0,1/12/2016 21:39,20,-100,332,1/12/2016 21:17,81,327,1893.316976,45,-5.8,231,196,79,0,40,0,555.5,35,1,0,580,3.88E-35,-137.1331302,-5.085315142
1883,,-1.609437912,0.2,0,1/13/2016 0:42,51,-100,224,1/12/2016 23:36,19,225,1218.62259,28,3.7,300,331,21,0,38,0,556.8,36,2,0,580,2.58E-38,-119.3531428,-3.852128906
1884,,-1.609437912,0.2,0,1/15/2016 0:00,-30,31,483,1/14/2016 23:24,234,191,1003.184225,45,2.3,227,286,360,1,45,0,431.5,36,1,0,483,3.71E-32,-36.64833929,-0.363196531
1885,,-1.609437912,0.2,0,1/16/2016 6:24,8,-51,290,1/16/2016 6:12,88,180,934.7322332,26,-1.4,168,61,66,0,44,0,381.8,35,1,0,290,3.19E-36,-110.8144932,-3.320673852
1886,,-1.609437912,0.2,0,1/17/2016 0:00,-70,1,297,1/16/2016 21:12,183,326,1886.528546,31,-44.5,182,0,187,0,58,0,336.7,35,1,0,297,4.96E-36,-82.34217961,-1.833486896
1887,,-1.609437912,0.2,0,1/17/2016 6:24,-55,37,466,1/17/2016 5:36,202,402,2410.57374,25,13.8,541,637,197,0,58,0,337.5,36,2,0,466,1.93E-32,-60.51968215,-0.990435892
1888,,-1.609437912,0.2,0,1/19/2016 13:09,-31,27,324,1/19/2016 12:36,225,289,1637.597313,32,0.9,303,309,205,0,66,0,375.5,36,1,0,324,2.47E-35,-44.73872381,-0.54125295
1889,,-1.609437912,0.2,0,1/21/2016 7:00,-40,110,351,1/21/2016 6:48,234,193,1015.699206,45,-2.6,165,0,229,0,64,0,463,30,1,0,351,1.08E-34,67.83780117,-1.244447612
1890,,-1.609437912,0.2,0,1/22/2016 19:12,-38,2,541,1/22/2016 18:48,152,279,1571.108087,22,22.1,487,728,158,0,67,0,502,28,1,0,541,2.93E-31,-55.24067438,-0.825184453
1891,,-1.609437912,0.2,0,1/24/2016 13:24,-41,-78,457,1/24/2016 12:48,126,589,3756.893022,15,-16,413,452,128,0,48,0,486.8,27,1,0,457,1.35E-32,-115.7061365,-3.620310987
1892,,-1.609437912,0.2,0,1/25/2016 12:14,13,85,250,1/25/2016 12:14,275,440,2678.18088,32,0.6,449,448,278,0,67,0,412.8,28,1,0,457,2.02E-37,31.98118136,-0.276580844
1893,,-1.609437912,0.2,0,1/25/2016 20:48,-15,-110,420,1/25/2016 20:48,106,441,2685.26879,27,-16.5,307,0,105,0,67,0,387.3,29,2,0,420,2.90E-33,-161.575598,-7.059673838
1894,,-1.609437912,0.2,0,1/26/2016 18:12,-30,55,820,1/26/2016 18:24,236,697,4563.109431,35,14.6,846,818,243,0,69,0,355,30,1,0,820,1.50E-13,-31.35088363,-0.265786345
1895,,-1.609437912,0.2,0,1/28/2016 7:24,0,53,555,1/28/2016 7:24,267,493,3056.851023,19,-11.4,356,330,262,0,77,0,354.5,30,1,0,555,4.66E-31,-11.65150511,-0.036711079
1896,,-1.609437912,0.2,0,1/28/2016 12:24,2,-6,500,1/28/2016 12:00,143,369,2181.083962,10,8.6,432,546,155,0,77,0,346.2,31,2,0,555,6.97E-32,-72.21270265,-1.4101337
1897,,-1.609437912,0.2,0,1/29/2016 21:17,-24,85,856,1/29/2016 21:17,238,901,6129.958237,35,6,961,925,261,0,64,0,290.7,30,1,0,856,9.93E-13,24.73239656,-0.165411422
1898,,-1.609437912,0.2,0,1/30/2016 16:48,-3,-51,585,1/30/2016 16:36,91,480,2963.41733,25,2.6,513,514,100,0,36,0,277.2,31,1,0,856,1.21E-30,-133.6052872,-4.827034278
1899,,-1.609437912,0.2,0,1/31/2016 4:00,-21,-93,220,1/31/2016 4:12,112,237,1295.930253,16,12.7,415,561,109,0,35,0,283.2,32,1,0,585,1.84E-38,-158.1780856,-6.765902317
1900,,-1.609437912,0.2,0,2/1/2016 6:48,25,60,475,2/1/2016 5:48,289,305,1744.695092,25,9.6,371,531,291,0,44,0,302.3,32,1,0,475,2.74E-32,-29.30812942,-0.232278651
1901,,-1.609437912,0.2,0,2/1/2016 20:54,-6,-26,585,2/1/2016 18:00,77,310,1778.337412,20,10.6,457,540,94,0,44,0,271.8,33,1,0,585,1.21E-30,-110.2066754,-3.284345942
1902,,-1.609437912,0.2,0,2/3/2016 10:24,-32,122,460,2/3/2016 8:48,233,277,1557.852849,33,1,291,307,236,0,83,0,363.7,32,1,0,460,1.53E-32,64.08855883,-1.110693178
1903,,-1.609437912,0.2,0,2/3/2016 16:00,-33,-90,200,2/3/2016 14:36,121,232,1263.64307,20,9.8,357,497,115,0,83,0,392,32,2,0,460,3.04E-39,-135.6292398,-4.974389042
1904,,-1.609437912,0.2,0,2/5/2016 21:12,-31,44,364,2/5/2016 21:24,241,445,2713.643056,35,0.2,447,448,193,0,103,66000,469.2,30,1,0,364,2.11E-34,-31.33931858,-0.265590289
1905,,-1.609437912,0.2,0,2/7/2016 3:48,-11,58,332,2/7/2016 3:36,266,232,1263.64307,27,-0.2,229,223,254,0,89,0,399.7,31,1,0,332,3.88E-35,11.01951502,-0.03283659
1906,,-1.609437912,0.2,0,2/8/2016 0:00,55,-90,393,2/8/2016 0:48,229,285,1610.959416,44,3.5,316,371,224,0,89,0,397.7,31,1,0,393,8.58E-34,-118.975843,-3.827812663
1907,,-1.609437912,0.2,0,2/8/2016 5:36,-23,38,428,2/8/2016 5:12,239,249,1373.845771,12,7.9,371,457,242,0,89,0,439.3,32,2,0,428,4.09E-33,-26.81202212,-0.194398196
1908,,-1.609437912,0.2,0,2/8/2016 23:54,48,-75,350,2/8/2016 23:24,240,260,1445.777224,26,-0.4,257,245,245,0,89,0,399.3,32,1,0,428,1.02E-34,-116.8192729,-3.690303551
1909,,-1.609437912,0.2,0,2/9/2016 3:24,20,70,600,2/9/2016 2:48,290,663,4307.361818,31,15.5,740,838,292,0,84,0,408.3,33,2,0,600,1.92E-30,24.17434392,-0.158031072
1910,,-1.609437912,0.2,0,2/9/2016 6:48,-22,90,550,2/9/2016 6:00,251,581,3697.92019,37,5,615,647,252,0,84,0,417.2,33,3,0,600,3.95E-31,40.63246464,-0.446456783
1911,,-1.609437912,0.2,0,2/9/2016 19:48,14,-76,450,2/9/2016 19:23,78,358,2105.230809,14,5.5,456,453,72,0,84,0,385.8,34,1,0,600,1.02E-32,-133.7054348,-4.83427347
1912,,-1.609437912,0.2,0,2/13/2016 0:00,-36,-6,193,2/13/2016 2:36,232,56,225.4196947,28,1.6,97,191,201,0,38,0,363.3,29,1,0,193,1.55E-39,-73.21396271,-1.449509014
1913,,-1.609437912,0.2,0,2/13/2016 22:54,-31,-6,274,2/13/2016 22:00,183,146,727.6065668,28,4.1,213,320,176,0,38,0,406.8,30,1,0,274,1.11E-36,-66.55163393,-1.197706863
1914,,-1.609437912,0.2,0,2/16/2016 19:36,-8,-6,285,2/16/2016 19:36,97,279,1571.108087,18,-2.9,254,148,97,0,42,0,614.3,27,1,0,285,2.31E-36,-43.89739266,-0.521087367
1915,,-1.609437912,0.2,0,2/17/2016 6:24,-30,151,680,2/17/2016 6:24,217,433,2628.629436,21,-2.2,409,396,221,0,38,0,582.3,28,1,0,680,4.08E-24,108.6252039,-3.190761201
1916,,-1.609437912,0.2,0,2/17/2016 17:48,9,85,333,2/17/2016 18:24,290,408,2452.597007,31,5.9,460,520,279,0,38,0,576.2,29,1,0,680,4.10E-35,45.91969151,-0.570204994
1917,,-1.609437912,0.2,0,2/18/2016 23:24,-21,-37,600,2/18/2016 23:12,119,464,2848.906432,25,-4.5,380,415,119,0,36,0,575.5,29,1,0,600,1.92E-30,-77.71372327,-1.633159217
1918,,-1.609437912,0.2,0,2/20/2016 14:24,-8,-6,925,2/20/2016 14:24,273,491,3042.454067,32,-5.4,433,411,360,1,52,0,450.5,29,1,0,925,1.09E-11,-57.23759128,-0.885922622
1919,,-1.609437912,0.2,0,2/21/2016 12:09,-8,120,653,2/21/2016 12:00,298,533,3346.451919,31,-1.7,517,510,360,1,47,0,334.3,30,1,0,925,8.94E-30,51.88503861,-0.727976536
1920,,-1.609437912,0.2,0,2/24/2016 14:12,-26,-112,530,2/24/2016 14:00,121,496,3078.46166,25,-8.3,362,403,128,0,34,0,330.8,28,1,0,530,2.01E-31,153.9705447,-6.41074328
1921,,-1.609437912,0.2,0,2/27/2016 4:39,-20,-76,597,2/27/2016 4:36,106,551,3477.76588,23,-8.6,447,469,117,0,26,0,389.7,27,1,0,597,1.75E-30,-131.4737525,-4.674242187
1922,,-1.609437912,0.2,0,2/27/2016 5:48,12,-131,553,2/27/2016 5:48,81,393,2347.707177,21,-8.9,324,83,91,0,26,0,386.2,28,2,0,597,4.36E-31,164.2062668,-7.291427273
1923,,-1.609437912,0.2,0,2/29/2016 10:36,-18,-6,300,2/29/2016 9:24,251,177,916.1785027,8,-0.1,174,172,253,0,45,0,335.5,26,1,0,300,5.98E-36,-75.09891488,-1.52510736
1924,,-1.609437912,0.2,0,3/1/2016 8:48,5,-75,575,3/1/2016 8:24,60,644,4165.19798,30,5.9,723,688,90,0,68,0,367.2,25,1,0,575,8.87E-31,-137.178764,-5.088700184
1925,,-1.609437912,0.2,0,3/4/2016 9:36,18,-104,298,3/4/2016 9:36,10,304,1737.976421,20,4.6,342,422,10,0,111,0,379.8,24,1,0,298,5.28E-36,-156.3160637,-6.6075478
1926,,-1.609437912,0.2,0,3/6/2016 7:00,-11,56,284,3/6/2016 6:24,252,535,3361.01271,19,25.7,723,857,251,0,78,0,365.2,23,1,0,284,2.17E-36,-12.88789856,-0.044915611
1927,,-1.609437912,0.2,0,3/8/2016 12:22,22,89,307,3/8/2016 12:57,250,489,3028.065257,45,4,516,542,237,0,63,0,464.3,22,1,0,307,9.15E-36,44.43711071,-0.533979667
1928,,-1.609437912,0.2,0,3/10/2016 15:24,-13,-107,535,3/10/2016 15:42,106,566,3587.644248,25,10.3,654,661,98,0,80,0,325.2,18,1,0,535,2.39E-31,-166.7614815,-7.520116738
1929,,-1.609437912,0.2,0,3/10/2016 19:33,25,90,650,3/10/2016 19:19,291,721,4744.640818,12,-7.8,683,644,298,0,80,0,323.3,19,2,0,650,8.22E-30,31.08898916,-0.261364318
1930,,-1.609437912,0.2,0,3/11/2016 11:54,-31,-70,392,3/11/2016 12:21,93,468,2877.483162,27,-2.4,450,430,115,0,51,0,400.8,19,1,0,650,8.19E-34,-121.2008937,-3.972324672
1931,,-1.609437912,0.2,0,3/12/2016 0:00,-36,144,402,3/12/2016 0:12,213,234,1276.545141,49,12.3,587,515,198,0,70,0,534,20,1,0,402,1.30E-33,98.94491164,-2.647402796
1932,,-1.609437912,0.2,0,3/12/2016 23:54,3,-92,407,3/12/2016 23:12,91,426,2579.191162,28,9.5,532,572,87,0,70,0,464,21,1,0,407,1.63E-33,-141.2960701,-5.398750518
1933,,-1.609437912,0.2,0,3/13/2016 20:36,-13,-68,579,3/13/2016 20:24,101,697,4563.109431,21,-4.5,647,668,98,0,57,0,407.3,22,1,0,579,1.01E-30,-123.2756699,-4.109489128
1934,,-1.609437912,0.2,0,3/13/2016 23:12,34,20,450,3/13/2016 23:12,345,385,2291.998684,39,4.6,483,437,336,0,57,0,401,23,2,0,579,1.02E-32,-48.64282831,-0.639839033
1935,,-1.609437912,0.2,0,3/14/2016 18:12,-19,-90,544,3/14/2016 17:24,114,450,2749.161412,19,11,608,606,116,0,70,0,498.5,23,1,0,579,3.24E-31,-132.8336553,-4.771438612
1936,,-1.609437912,0.2,0,3/15/2016 6:48,50,95,590,3/15/2016 6:12,325,420,2536.906979,32,-1.7,387,401,318,0,59,0,538.2,23,1,0,590,1.42E-30,66.9175317,-1.210912939
1937,,-1.609437912,0.2,0,3/16/2016 3:12,19,114,570,3/16/2016 3:12,290,446,2720.742253,28,-1.3,433,423,282,0,79,0,470.2,24,1,0,590,7.57E-31,66.68751363,-1.202602616
1938,,-1.609437912,0.2,0,3/16/2016 7:00,1,90,670,3/16/2016 7:00,265,592,3779.035928,44,-22.4,460,112,285,0,79,0,468.3,25,2,0,670,1.66E-26,41.06925526,-0.456107011
1939,,-1.609437912,0.2,0,3/17/2016 3:24,3,100,219,3/17/2016 3:12,274,201,1065.964287,17,-1.1,193,127,269,0,72,0,561.5,26,1,0,670,1.69E-38,59.22944986,-0.948655417
1940,,-1.609437912,0.2,0,3/17/2016 12:39,-36,100,482,3/17/2016 12:00,228,400,2396.585819,23,-1.4,383,376,228,0,72,0,536.7,27,1,0,482,3.58E-32,64.08068791,-1.110420379
1941,,-1.609437912,0.2,0,3/17/2016 23:36,-12,90,169,3/18/2016 0:00,67,352,2063.998174,22,13.9,419,649,65,0,72,0,460.7,27,1,0,482,1.22E-40,41.70903577,-0.470428249
1942,,-1.609437912,0.2,0,3/20/2016 14:00,-19,90,350,3/20/2016 12:48,264,216,1161.060136,29,3.9,274,344,254,0,36,0,414.7,25,1,0,350,1.02E-34,39.00998502,-0.411514043
1943,,-1.609437912,0.2,0,3/21/2016 15:15,-26,-63,275,3/21/2016 14:48,111,212,1135.59629,23,3.4,255,332,113,0,33,0,417.7,25,1,0,275,1.19E-36,-114.8439686,-3.566559525
1944,,-1.609437912,0.2,0,3/21/2016 20:00,-63,-26,309,3/21/2016 19:36,124,330,1913.700576,23,-3.8,283,218,113,0,33,0,387.3,26,2,0,309,1.03E-35,-87.81211421,-2.085172364
1945,,-1.609437912,0.2,0,3/23/2016 5:00,23,10,503,3/23/2016 4:24,345,526,3295.548438,20,-10.1,486,278,336,0,21,0,407.5,26,1,0,503,7.78E-32,-50.45944895,-0.688522441
1946,,-1.609437912,0.2,0,3/28/2016 17:09,47,-100,395,3/28/2016 15:48,47,258,1432.663573,30,6.8,409,417,55,0,30,0,496.5,24,1,0,395,9.42E-34,-124.5045697,-4.191830144
1947,,-1.609437912,0.2,0,3/30/2016 13:09,-24,134,415,3/30/2016 12:36,232,197,1040.791135,42,-2.1,186,0,174,0,17,0,510.3,24,1,0,415,2.33E-33,89.16619902,-2.149975946
1948,,-1.609437912,0.2,0,3/31/2016 1:25,-32,48,470,3/31/2016 1:25,229,277,1557.852849,18,-15.2,174,0,234,0,16,0,489.3,25,1,0,470,2.26E-32,32.01877678,-0.277231494
1949,,-1.609437912,0.2,0,4/1/2016 12:48,-22,73,237,4/1/2016 10:36,248,170,873.0857343,24,3.5,208,318,245,0,12,0,372,25,1,0,237,7.45E-38,24.6429352,-0.164216943
1950,,-1.609437912,0.2,0,4/2/2016 20:42,-22,-102,303,4/2/2016 19:36,13,327,1893.316976,30,5.3,390,435,4,0,12,0,480.3,26,1,0,303,7.18E-36,-143.1944545,-5.54479497
1951,,-1.609437912,0.2,0,4/3/2016 1:25,-26,46,280,4/3/2016 1:25,234,219,1180.206709,12,5.1,282,378,241,0,12,0,451.5,27,2,0,303,1.66E-36,-26.40257503,-0.188506211
1952,,-1.609437912,0.2,0,4/4/2016 4:39,30,-80,435,4/4/2016 3:24,53,444,2706.546106,32,11,669,573,51,0,40,0,389.7,27,1,0,435,5.50E-33,-130.6720049,-4.617407478
1953,,-1.609437912,0.2,0,4/5/2016 6:12,-22,95,445,4/5/2016 5:12,250,361,2125.884943,19,30.5,604,865,240,0,33,0,369.7,28,1,0,445,8.33E-33,38.96378318,-0.410539859
1954,,-1.609437912,0.2,0,4/5/2016 12:36,50,19,100,4/5/2016 12:00,337,226,1225.04091,48,9.6,479,476,353,0,33,0,373.5,28,2,0,445,3.62E-45,-61.64376145,-1.027569856
1955,,-1.609437912,0.2,0,4/6/2016 16:24,23,14,464,4/6/2016 15:12,344,353,2070.863224,31,6.9,492,465,330,0,20,0,377.7,29,1,0,464,1.79E-32,-50.83697021,-0.698863586
1956,,-1.609437912,0.2,0,4/7/2016 10:09,30,-45,340,4/7/2016 8:48,48,384,2285.04674,13,4.9,428,491,51,0,18,0,385,30,1,0,464,6.01E-35,-102.5487929,-2.843768233
1957,,-1.609437912,0.2,0,4/7/2016 23:36,0,120,740,4/7/2016 23:24,265,510,3179.54947,33,-4.9,460,441,252,0,18,0,362,30,1,0,740,5.77E-17,56.68795977,-0.868989936
1958,,-1.609437912,0.2,0,4/8/2016 12:00,33,-6,417,4/8/2016 11:48,59,325,1879.743184,22,4.8,374,436,71,0,26,0,344.7,31,1,0,740,2.54E-33,-75.38406121,-1.53671084
1959,,-1.609437912,0.2,0,4/8/2016 23:13,-24,97,454,4/8/2016 23:24,104,185,965.7658276,15,1.7,203,262,86,0,26,0,337,32,1,0,740,1.20E-32,36.95835595,-0.369367246
