CME_DONKI_speed_norm,CME_DONKI_latitude_norm,CME_DONKI_longitude_norm,CME_CDAW_MPA_norm,CME_CDAW_LinearSpeed_norm,DONKI_half_width_norm,Halo,ln_peak_intensity
0.137591241,0.382022472,0.008333333,0.522222222,0.045584954,0.367816092,0,0
0.109489051,0.292134831,0.694444444,0.644444444,0.103920944,0.287356322,0,0
0.306569343,0.41011236,0.466666667,0.886111111,0.104558495,0.172413793,0,0
0.079562044,0.314606742,0.477777778,0.511111111,0.05833599,0.172413793,0,0
0.697080292,0.387640449,0.341666667,0.297222222,0.597386038,0.747126437,0,0
0.142335766,0.438202247,0.888888889,0.675,0.105514823,0.517241379,0,0
0.197080292,0.382022472,0.994444444,0.480555556,0.102964616,0.402298851,1,0
0.175182482,0.325842697,0.958333333,0.513888889,0.067899267,0.310344828,0,0
0.160583942,0.308988764,0.769444444,0.652777778,0.124960153,0.402298851,0,0
0.416058394,0.275280899,0.597222222,0.594444444,0.322282435,0.413793103,1,0
0.142335766,0.438202247,0.25,0.302777778,0.18042716,0.402298851,0,0
0.233576642,0.438202247,0.277777778,0.291666667,0.248963978,0.459770115,0,0
0.116423358,0.252808989,0.155555556,0.352777778,0.112846669,0.195402299,0,0
0.197080292,0.505617978,0.472222222,0.483333333,0.134842206,0.402298851,1,0
0.149635036,0.292134831,0.408333333,0.388888889,0.160663054,0.218390805,0,0
0.306569343,0.741573034,0.291666667,0.119444444,0.284666879,0.310344828,1,0
0.178832117,0.460674157,0.647222222,0.933333333,0.080012751,0.137931034,0,0
0,0.471910112,0.680555556,0.713888889,0.008925725,0.172413793,0,0
0.171532847,0.43258427,0.472222222,0.361111111,0.122728722,0.252873563,1,0
0.744525547,0.421348315,0.125,0.247222222,0.439591967,1,1,0
0.286131387,0.241573034,0.416666667,0.402777778,0.262671342,0.298850575,0,0
0.205109489,0.752808989,0.433333333,0.061111111,0.154925088,0.390804598,0,0
0.158029197,0.353932584,0.433333333,0.375,0.111890341,0.402298851,0,0
0.241970803,0.5,0.208333333,0.263888889,0.135160982,0.172413793,0,0
0.117518248,0.556179775,0.686111111,0.138888889,0.083519286,0.333333333,0,0
0.247080292,0.404494382,0.766666667,0.7,0.205610456,0.091954023,0,0
0.151824818,0.280898876,0.336111111,0.466666667,0.112846669,0.402298851,0,0
0.063868613,0.325842697,0.288888889,0.908333333,0.116990755,0.126436782,0,0
0.197080292,0.623595506,0.594444444,0.9,0.170545107,0.32183908,0,0
0.095620438,0.573033708,0.7,0.791666667,0.163213261,0.137931034,0,0
0.120072993,0.157303371,0.488888889,0.486111111,0.113802996,0.206896552,0,0
0.041240876,0.595505618,0.736111111,0.8,0.117309531,0.022988506,0,0
0.197080292,0.724719101,0.780555556,0.863888889,0.120816066,0.264367816,0,0
0.215328467,0.325842697,0.719444444,0.666666667,0.16640102,0.287356322,0,0
0.237226277,0.269662921,0.127777778,0.388888889,0.066305387,0.574712644,0,0
0.189051095,0.657303371,0.744444444,0.872222222,0.149505897,0.275862069,0,0
0.176277372,0.438202247,0.713888889,0.097222222,0.098501753,0.183908046,0,0
0.163868613,0.123595506,0.622222222,0.852777778,0.232068856,0.32183908,0,0
0.139781022,0.54494382,0.655555556,0.761111111,0.111890341,0.183908046,0,0
0.153284672,0.651685393,0.755555556,0.838888889,0.119540963,0.24137931,0,0
0.141240876,0.471910112,0.347222222,0.269444444,0.107108703,0.24137931,0,0
0.235036496,0.359550562,0.355555556,0.311111111,0.175645521,0.229885057,0,0
0.233576642,0.764044944,0.458333333,1,0.147912018,0.459770115,0,0
0.17080292,0.337078652,0.808333333,0.663888889,0.12049729,0.172413793,0,0
0.113138686,0.342696629,0.330555556,0.35,0.05833599,0.24137931,0,0
0.215328467,0.606741573,0.688888889,0.8,0.164169589,0.24137931,0,0
0.248175182,0.404494382,0.877777778,0.961111111,0.117628307,0.551724138,1,0
0.173722628,0.280898876,0.222222222,0.377777778,0.166719796,0.609195402,0,0
0.260948905,0.376404494,0.552777778,0.613888889,0.161619382,0.402298851,0,0
0.217883212,0.235955056,0.677777778,0.6,0.228562321,0.402298851,0,0
0.324817518,0.634831461,0.583333333,0.888888889,0.15396876,0.287356322,0,0
0.169708029,0.528089888,0.694444444,0.741666667,0.145361811,0.114942529,0,0
0.306569343,0.606741573,0.472222222,0.238888889,0.250557858,0.264367816,1,0
0.172627737,0.303370787,0.411111111,0.469444444,0.168313675,0.333333333,0,0
0.115693431,0.713483146,0.911111111,0.922222222,0.079056423,0.333333333,0,0
0.197080292,0.365168539,0.277777778,0.311111111,0.186483902,0.229885057,0,0
0.098540146,0.528089888,0.222222222,0.233333333,0.091807459,0.229885057,0,0
0.26350365,0.769662921,0.483333333,0.027777778,0.18042716,0.494252874,0,0
0.241240876,0.376404494,0.35,0.311111111,0.175007969,0.275862069,0,0
0.136861314,0.505617978,0.183333333,0.216666667,0.083519286,0.275862069,0,0
0.145255474,0.106741573,0.675,0.880555556,0.094676442,0.459770115,0,0
0.202554745,0.494382022,0.611111111,0.769444444,0.118584635,0.287356322,0,0
0.073722628,0.207865169,0.797222222,0.325,0.067261715,0.114942529,0,0
0.156934307,0.471910112,0.125,0.230555556,0.101689512,0.206896552,0,0
0.136131387,0.724719101,0.347222222,0.083333333,0.126235257,0.379310345,0,0
0.290145985,0.43258427,0.236111111,0.266666667,0.171501434,0.505747126,0,0
0.176642336,0.578651685,0.236111111,0.169444444,0.105196047,0.344827586,0,0
0.120072993,0.331460674,0.602777778,0.613888889,0.085113165,0.264367816,0,0
0.262773723,0.370786517,0.738888889,0.733333333,0.240038253,0.390804598,0,0
0.168248175,0.443820225,0.708333333,0.508333333,0.058017214,0.24137931,0,0
0.343065693,0.443820225,0.477777778,0.602777778,0.118903411,0.402298851,1,0
0.102189781,0.882022472,0.247222222,0.061111111,0.100095633,0.287356322,0,0
0.324817518,0.533707865,0.305555556,0.208333333,0.245457443,0.333333333,1,0
0.278467153,0.191011236,0.5,0.472222222,0.222186803,0.459770115,0,0
0.277372263,0.533707865,0.305555556,0.227777778,0.253745617,0.471264368,0,0
0.098540146,0.505617978,0.672222222,0.741666667,0.142492828,0.298850575,0,0
0.111313869,0.5,0.280555556,0.025,0.123047498,0.229885057,0,0
0.17189781,0.52247191,0.708333333,0.758333333,0.14854957,0.402298851,0,0
0.128832117,0.443820225,0.722222222,0.741666667,0.083519286,0.114942529,0,0
0.364963504,0.320224719,0.641666667,0.655555556,0.311125279,0.402298851,0,0
0.335766423,0.578651685,0.325,0.188888889,0.336308575,0.402298851,1,0
0.152189781,0.483146067,0.313888889,0.302777778,0.17883328,0.482758621,1,0
0.217518248,0.505617978,0.666666667,0.755555556,0.159069174,0.379310345,0,0
0.210218978,0.528089888,0.680555556,0.752777778,0.144724259,0.356321839,0,0
0.254014599,0.325842697,0.033333333,0.469444444,0.156837743,0.413793103,1,0
0.241970803,0.342696629,0.722222222,0.655555556,0.19827861,0.770114943,0,0
0.447080292,0.398876404,0.988888889,0.6,0.301562002,0.747126437,1,0
0.208029197,0.646067416,0.9,0.855555556,0.188715333,0.402298851,0,0
0.197080292,0.696629213,0.841666667,0.805555556,0.184890022,0.252873563,0,0
0.415328467,0.58988764,0.688888889,0.858333333,0.348103283,0.356321839,0,0
0.313868613,0.382022472,0.541666667,0.525,0.204972904,0.344827586,1,0
0.306569343,0.516853933,0.541666667,0.791666667,0.218680268,0.344827586,0,0
0.236131387,0.685393258,0.6,0.902777778,0.160025502,0.471264368,1,0
0.299270073,0.550561798,0.75,0.747222222,0.284666879,0.517241379,1,0
0.215328467,0.438202247,0.555555556,0.641666667,0.060248645,0.344827586,0,0
0.350364964,0.752808989,0.441666667,0.055555556,0.348740835,0.735632184,1,0
0.288321168,0.41011236,0.538888889,0.452777778,0.378068218,0.609195402,1,0
0.214233577,0.370786517,0.377777778,0.380555556,0.323557539,0.482758621,0,0
0.379562044,0.365168539,0.641666667,0.608333333,0.386675167,0.402298851,1,0
0.379562044,0.45505618,0.055555556,0.25,0.307618744,0.689655172,1,0
0.251824818,0.426966292,0.588888889,0.666666667,0.220911699,0.379310345,1,0
0.288321168,0.674157303,0.466666667,0.002777778,0.246732547,0.574712644,0,0
0.273722628,0.421348315,0.080555556,0.25,0.186802678,0.620689655,1,0
0.215328467,0.533707865,0.680555556,0.822222222,0.213261077,0.632183908,1,0
0.452554745,0.511235955,0.869444444,0.863888889,0.449155244,0.459770115,1,0
0.288321168,0.494382022,0.666666667,0.780555556,0.419827861,0.172413793,0,0
0.324817518,0.297752809,0.763888889,0.647222222,0.321007332,0.724137931,1,0
0.215328467,0.606741573,0.555555556,0.833333333,0.175007969,0.287356322,1,0
0.598540146,0.5,0.069444444,0.180555556,0.597704814,0.471264368,1,0
0.635036496,0.443820225,0.380555556,0.347222222,0.510678993,0.310344828,0,1
0.339416058,0.786516854,0.75,0.863888889,0.312081607,0.574712644,1,1
0.324817518,0.45505618,0.627777778,0.622222222,0.375836787,0.344827586,1,1
0.379562044,0.52247191,0.805555556,0.808333333,0.618425247,0.747126437,1,1
0.520072993,0.47752809,0.494444444,0.311111111,0.330570609,0.701149425,1,1
0.343065693,0.213483146,0.75,0.65,0.492827542,0.287356322,0,1
0.557664234,0.303370787,0.702777778,0.630555556,0.543194135,0.367816092,1,1
0.120437956,0.359550562,0.763888889,0.65,0.076824992,0.298850575,0,1
0.50729927,0.623595506,0.627777778,0.916666667,0.510360217,0.413793103,1,1
0.401459854,0.52247191,0.583333333,0.697222222,0.293592604,0.91954023,1,1
0.289781022,0.471910112,0.719444444,0.744444444,0.29391138,0.402298851,1,1
0.258759124,0.488764045,0.780555556,0.788888889,0.348103283,0.689655172,1,1
0.406934307,0.426966292,0.672222222,0.775,0.504941026,0.172413793,1,1
0.379562044,0.578651685,0.305555556,0.188888889,0.086069493,0.402298851,0,1
0.700729927,0.58988764,0.638888889,0.869444444,0.669110615,0.459770115,1,1
0.489051095,0.303370787,0.527777778,0.661111111,0.375199235,0.459770115,1,1
0.524817518,0.41011236,0.325,0.25,0.451386675,0.804597701,1,1
0.317518248,0.623595506,0.625,0.908333333,0.289129742,0.770114943,1,1
0.689781022,0.573033708,0.611111111,0.827777778,0.410902136,0.632183908,1,1
0.237226277,0.460674157,0.572222222,0.666666667,0.182021039,0.229885057,0,1
0.587591241,0.43258427,0.283333333,0.202777778,0.676123685,0.701149425,1,1
0.489051095,0.578651685,0.527777778,0.958333333,0.333120816,0.459770115,0,1
0.379562044,0.325842697,0.65,0.669444444,0.297099139,0.459770115,0,1
0.379562044,0.640449438,0.605555556,0.952777778,0.367548613,0.747126437,1,1
0.525547445,0.438202247,0.708333333,0.725,0.496015301,0.459770115,1,1
0.781021898,0.719101124,0.708333333,0.822222222,0.791201785,0.574712644,1,1
0.525912409,0.533707865,0.477777778,0.2,0.427159707,0.482758621,1,1
0.945255474,0.426966292,0.736111111,0.727777778,1,0.563218391,1,1
0.416058394,0.550561798,0.722222222,0.797222222,0.459037297,0.632183908,1,1
0.785036496,0.724719101,0.572222222,0.905555556,0.68504941,0.655172414,1,1
